category,dish_name,price,veg_nonveg,image_filename,image_prompt
Starter Food Items,Beef Kondattom,220.00,Non-Veg,images/dishes/beef-kondattom.jpg,"Beef Kondattom, plated on a dark slate board with a small ramekin of dip, garnished with coriander, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Starter Food Items,Kada Fry,120.00,Non-Veg,images/dishes/kada-fry.jpg,"Kada Fry, plated on a dark slate board with a small ramekin of dip, garnished with coriander, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Starter Food Items,Mutton Fry,350.00,Non-Veg,images/dishes/mutton-fry.jpg,"Mutton Fry, plated on a dark slate board with a small ramekin of dip, garnished with coriander, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Starter Food Items,Mutton Liver Fry,320.00,Non-Veg,images/dishes/mutton-liver-fry.jpg,"Mutton Liver Fry, plated on a dark slate board with a small ramekin of dip, garnished with coriander, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Starter Food Items,Prawns Dry Fry,220.00,Non-Veg,images/dishes/prawns-dry-fry.jpg,"Prawns Dry Fry, plated on a dark slate board with a small ramekin of dip, garnished with coriander, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Starter Food Items,Prawns Tawa Fry,250.00,Non-Veg,images/dishes/prawns-tawa-fry.jpg,"Prawns Tawa Fry, plated on a dark slate board with a small ramekin of dip, garnished with coriander, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Starter Food Items,Fish Deep Fry,Per size,Non-Veg,images/dishes/fish-deep-fry.jpg,"Fish Deep Fry, plated on a dark slate board with a small ramekin of dip, garnished with coriander, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Starter Food Items,Fish Pollichathu,Per size,Non-Veg,images/dishes/fish-pollichathu.jpg,"Fish Pollichathu, plated on a dark slate board with a small ramekin of dip, garnished with coriander, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Starter Food Items,Fish Tawa Fry,Per size,Non-Veg,images/dishes/fish-tawa-fry.jpg,"Fish Tawa Fry, plated on a dark slate board with a small ramekin of dip, garnished with coriander, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Starter Food Items,Fried Chicken Full,550.00,Non-Veg,images/dishes/fried-chicken-full.jpg,"Fried Chicken, plated on a dark slate board with a small ramekin of dip, garnished with coriander, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Starter Food Items,Fried Chicken Half,290.00,Non-Veg,images/dishes/fried-chicken-half.jpg,"Fried Chicken, plated on a dark slate board with a small ramekin of dip, garnished with coriander, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Starter Food Items,Fried Chicken Qtr,150.00,Non-Veg,images/dishes/fried-chicken-qtr.jpg,"Fried Chicken, plated on a dark slate board with a small ramekin of dip, garnished with coriander, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Starter Food Items,Cashew Nut With Dragon Paneer,280.00,Veg,images/dishes/cashew-nut-with-dragon-paneer.jpg,"Cashew Nut With Dragon Paneer, plated on a dark slate board with a small ramekin of dip, garnished with coriander, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Shawai - Grill,Shawai Full,460.00,Non-Veg,images/dishes/shawai-full.jpg,"Shawai, whole roasted bird on a dark platter with charred grill marks, garnished with lemon wedges, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Shawai - Grill,Shawai Half,240.00,Non-Veg,images/dishes/shawai-half.jpg,"Shawai, whole roasted bird on a dark platter with charred grill marks, garnished with lemon wedges, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Shawai - Grill,Shawai Qtr,130.00,Non-Veg,images/dishes/shawai-qtr.jpg,"Shawai, whole roasted bird on a dark platter with charred grill marks, garnished with lemon wedges, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Shawai - Grill,Masala Shawai Full,490.00,Non-Veg,images/dishes/masala-shawai-full.jpg,"Masala Shawai, whole roasted bird on a dark platter with charred grill marks, garnished with lemon wedges, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Shawai - Grill,Masala Shawai Half,260.00,Non-Veg,images/dishes/masala-shawai-half.jpg,"Masala Shawai, whole roasted bird on a dark platter with charred grill marks, garnished with lemon wedges, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
Shawai - Grill,Masala Shawai Qtr,140.00,Non-Veg,images/dishes/masala-shawai-qtr.jpg,"Masala Shawai, whole roasted bird on a dark platter with charred grill marks, garnished with lemon wedges, professional restaurant food photography, warm cinematic lighting, dark charcoal-black moody backdrop, shallow depth of field, subtle gold and deep red accent props in frame, steam or garnish detail for freshness, rustic dark ceramic or brass serveware, 45-degree angle, high-end editorial food styling, consistent single-shoot look"
